# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       3.335500000000e+03       1.147419496666e+02       1.082899481111e+00       4.603435066551e+00      8.858545113140e-106      4.077973721245e-105       9.093630750000e+03       1.813368455790e-09       8.557574893463e+02 
       3.336000000000e+03       1.147273052708e+02       1.082899495108e+00       4.604814949238e+00      8.280951798082e-106      3.813225063373e-105       9.094993500000e+03       1.813640214580e-09       8.560941927746e+02 
       3.336500000000e+03       1.147126647089e+02       1.082899509040e+00       4.606195038444e+00      7.740998866006e-106      3.565655056920e-105       9.096356250000e+03       1.813911973319e-09       8.564309594031e+02 
       3.337000000000e+03       1.146980279794e+02       1.082899522906e+00       4.607575334168e+00      7.236234674465e-106      3.334149639831e-105       9.097719000000e+03       1.814183732007e-09       8.567677892337e+02 
       3.337500000000e+03       1.146833950806e+02       1.082899536705e+00       4.608955836402e+00      6.764367180125e-106      3.117666959440e-105       9.099081750000e+03       1.814455490642e-09       8.571046822683e+02 
       3.338000000000e+03       1.146687660111e+02       1.082899550438e+00       4.610336545155e+00      6.323253554689e-106      2.915232694746e-105       9.100444500000e+03       1.814727249225e-09       8.574416385085e+02 
       3.338500000000e+03       1.146541407692e+02       1.082899564106e+00       4.611717460425e+00      5.910890476518e-106      2.725935681722e-105       9.101807250000e+03       1.814999007757e-09       8.577786579556e+02 
       3.339000000000e+03       1.146395193536e+02       1.082899577708e+00       4.613098582213e+00      5.525405052466e-106      2.548923821368e-105       9.103170000000e+03       1.815270766238e-09       8.581157406106e+02 
       3.339500000000e+03       1.146249017626e+02       1.082899591245e+00       4.614479910517e+00      5.165046330444e-106      2.383400252873e-105       9.104532750000e+03       1.815542524666e-09       8.584528864745e+02 
       3.340000000000e+03       1.146102879948e+02       1.082899604718e+00       4.615861445347e+00      4.828177364257e-106      2.228619774697e-105       9.105895500000e+03       1.815814283045e-09       8.587900955484e+02 
       3.340500000000e+03       1.145956780486e+02       1.082899618128e+00       4.617243186701e+00      4.513267794535e-106      2.083885497408e-105       9.107258250000e+03       1.816086041375e-09       8.591273678332e+02 
       3.341000000000e+03       1.145810719225e+02       1.082899631474e+00       4.618625134579e+00      4.218886912219e-106      1.948545713272e-105       9.108621000000e+03       1.816357799654e-09       8.594647033301e+02 
       3.341500000000e+03       1.145664696151e+02       1.082899644754e+00       4.620007288974e+00      3.943697173212e-106      1.821990968574e-105       9.109983750000e+03       1.816629557881e-09       8.598021020402e+02 
       3.342000000000e+03       1.145518711247e+02       1.082899657975e+00       4.621389649908e+00      3.686448134889e-106      1.703651325550e-105       9.111346500000e+03       1.816901316062e-09       8.601395639646e+02 
       3.342500000000e+03       1.145372764499e+02       1.082899671130e+00       4.622772217358e+00      3.445970787022e-106      1.592993801607e-105       9.112709250000e+03       1.817173074190e-09       8.604770891043e+02 
       3.343000000000e+03       1.145226855892e+02       1.082899684223e+00       4.624154991338e+00      3.221172251484e-106      1.489519974466e-105       9.114072000000e+03       1.817444832270e-09       8.608146774607e+02 
       3.343500000000e+03       1.145080985411e+02       1.082899697254e+00       4.625537971850e+00      3.011030826760e-106      1.392763742359e-105       9.115434750000e+03       1.817716590302e-09       8.611523290348e+02 
       3.344000000000e+03       1.144935153039e+02       1.082899710224e+00       4.626921158892e+00      2.814591354839e-106      1.302289229334e-105       9.116797500000e+03       1.817988348285e-09       8.614900438279e+02 
       3.344500000000e+03       1.144789358763e+02       1.082899723133e+00       4.628304552473e+00      2.630960889529e-106      1.217688826238e-105       9.118160250000e+03       1.818260106221e-09       8.618278218411e+02 
       3.345000000000e+03       1.144643602567e+02       1.082899735979e+00       4.629688152575e+00      2.459304646597e-106      1.138581358593e-105       9.119523000000e+03       1.818531864107e-09       8.621656630758e+02 
       3.345500000000e+03       1.144497884436e+02       1.082899748762e+00       4.631071959208e+00      2.298842217403e-106      1.064610373166e-105       9.120885750000e+03       1.818803621943e-09       8.625035675330e+02 
       3.346000000000e+03       1.144352204354e+02       1.082899761488e+00       4.632455972386e+00      2.148844028894e-106      9.954425355377e-106       9.122248500000e+03       1.819075379734e-09       8.628415352142e+02 
       3.346500000000e+03       1.144206562308e+02       1.082899774152e+00       4.633840192094e+00      2.008628033951e-106      9.307661314688e-106       9.123611250000e+03       1.819347137477e-09       8.631795661206e+02 
       3.347000000000e+03       1.144060958280e+02       1.082899786756e+00       4.635224618338e+00      1.877556617082e-106      8.702896653822e-106       9.124974000000e+03       1.819618895172e-09       8.635176602535e+02 
       3.347500000000e+03       1.143915392257e+02       1.082899799301e+00       4.636609251127e+00      1.755033701480e-106      8.137405496321e-106       9.126336750000e+03       1.819890652822e-09       8.638558176143e+02 
       3.348000000000e+03       1.143769864223e+02       1.082899811787e+00       4.637994090453e+00      1.640502044337e-106      7.608638787011e-106       9.127699500000e+03       1.820162410424e-09       8.641940382042e+02 
       3.348500000000e+03       1.143624374163e+02       1.082899824214e+00       4.639379136323e+00      1.533440708177e-106      7.114212828303e-106       9.129062250000e+03       1.820434167981e-09       8.645323220247e+02 
       3.349000000000e+03       1.143478922061e+02       1.082899836580e+00       4.640764388721e+00      1.433362696746e-106      6.651898559180e-106       9.130425000000e+03       1.820705925488e-09       8.648706690772e+02 
       3.349500000000e+03       1.143333507903e+02       1.082899848889e+00       4.642149847671e+00      1.339812744777e-106      6.219611529075e-106       9.131787750000e+03       1.820977682951e-09       8.652090793630e+02 
       3.350000000000e+03       1.143188131674e+02       1.082899861140e+00       4.643535513164e+00      1.252365251598e-106      5.815402521246e-106       9.133150500000e+03       1.821249440369e-09       8.655475528835e+02 
       3.350500000000e+03       1.143042793358e+02       1.082899873330e+00       4.644921385193e+00      1.170622349239e-106      5.437448783964e-106       9.134513250000e+03       1.821521197738e-09       8.658860896403e+02 
       3.351000000000e+03       1.142897492941e+02       1.082899885467e+00       4.646307463780e+00      1.094212096291e-106      5.084045829954e-106       9.135876000000e+03       1.821792955066e-09       8.662246896348e+02 
       3.351500000000e+03       1.142752230406e+02       1.082899897545e+00       4.647693748911e+00      1.022786789323e-106      4.753599767205e-106       9.137238750000e+03       1.822064712348e-09       8.665633528683e+02 
       3.352000000000e+03       1.142607005739e+02       1.082899909561e+00       4.649080240568e+00      9.560213842236e-107      4.444620126955e-106       9.138601500000e+03       1.822336469578e-09       8.669020793426e+02 
       3.352500000000e+03       1.142461818925e+02       1.082899921526e+00       4.650466938799e+00      8.936120203028e-107      4.155713156532e-106       9.139964250000e+03       1.822608226771e-09       8.672408690590e+02 
       3.353000000000e+03       1.142316669949e+02       1.082899933434e+00       4.651853843572e+00      8.352746404792e-107      3.885575546752e-106       9.141327000000e+03       1.822879983918e-09       8.675797220191e+02 
       3.353500000000e+03       1.142171558795e+02       1.082899945286e+00       4.653240954903e+00      7.807437012931e-107      3.632988566140e-106       9.142689750000e+03       1.823151741022e-09       8.679186382244e+02 
       3.354000000000e+03       1.142026485448e+02       1.082899957080e+00       4.654628272776e+00      7.297709669045e-107      3.396812575205e-106       9.144052500000e+03       1.823423498080e-09       8.682576176766e+02 
       3.354500000000e+03       1.141881449894e+02       1.082899968816e+00       4.656015797190e+00      6.821243816093e-107      3.175981896422e-106       9.145415250000e+03       1.823695255090e-09       8.685966603771e+02 
       3.355000000000e+03       1.141736452116e+02       1.082899980502e+00       4.657403528177e+00      6.375870157656e-107      2.969500016747e-106       9.146778000000e+03       1.823967012062e-09       8.689357663277e+02 
       3.355500000000e+03       1.141591492100e+02       1.082899992129e+00       4.658791465706e+00      5.959560803527e-107      2.776435101082e-106       9.148140750000e+03       1.824238768987e-09       8.692749355300e+02 
       3.356000000000e+03       1.141446569831e+02       1.082900003705e+00       4.660179609806e+00      5.570420056952e-107      2.595915796746e-106       9.149503500000e+03       1.824510525873e-09       8.696141679855e+02 
       3.356500000000e+03       1.141301685293e+02       1.082900015223e+00       4.661567960447e+00      5.206675801791e-107      2.427127309806e-106       9.150866250000e+03       1.824782282712e-09       8.699534636960e+02 
       3.357000000000e+03       1.141156838472e+02       1.082900026689e+00       4.662956517660e+00      4.866671450518e-107      2.269307735951e-106       9.152229000000e+03       1.825054039512e-09       8.702928226631e+02 
       3.357500000000e+03       1.141012029352e+02       1.082900038098e+00       4.664345281414e+00      4.548858416594e-107      2.121744629126e-106       9.153591750000e+03       1.825325796264e-09       8.706322448886e+02 
       3.358000000000e+03       1.140867257918e+02       1.082900049456e+00       4.665734251739e+00      4.251789077055e-107      1.983771792798e-106       9.154954500000e+03       1.825597552978e-09       8.709717303741e+02 
       3.358500000000e+03       1.140722524155e+02       1.082900060759e+00       4.667123428619e+00      3.974110193429e-107      1.854766279166e-106       9.156317250000e+03       1.825869309648e-09       8.713112791214e+02 
       3.359000000000e+03       1.140577828047e+02       1.082900072008e+00       4.668512812055e+00      3.714556761132e-107      1.734145583045e-106       9.157680000000e+03       1.826141066274e-09       8.716508911322e+02 
       3.359500000000e+03       1.140433169581e+02       1.082900083209e+00       4.669902402077e+00      3.471946259465e-107      1.621365017696e-106       9.159042750000e+03       1.826412822865e-09       8.719905664083e+02 
       3.360000000000e+03       1.140288548739e+02       1.082900094352e+00       4.671292198639e+00      3.245173276120e-107      1.515915260797e-106       9.160405500000e+03       1.826684579408e-09       8.723303049516e+02 
       3.360500000000e+03       1.140143965508e+02       1.082900105444e+00       4.672682201771e+00      3.033204481836e-107      1.417320059661e-106       9.161768250000e+03       1.826956335911e-09       8.726701067638e+02 
       3.361000000000e+03       1.139999419872e+02       1.082900116486e+00       4.674072411474e+00      2.835073932380e-107      1.325134085183e-106       9.163131000000e+03       1.827228092375e-09       8.730099718467e+02 
       3.361500000000e+03       1.139854911816e+02       1.082900127472e+00       4.675462827731e+00      2.649878676673e-107      1.238940925078e-106       9.164493750000e+03       1.827499848794e-09       8.733499002020e+02 
       3.362000000000e+03       1.139710441326e+02       1.082900138408e+00       4.676853450558e+00      2.476774651084e-107      1.158351207317e-106       9.165856500000e+03       1.827771605173e-09       8.736898918308e+02 
       3.362500000000e+03       1.139566008386e+02       1.082900149293e+00       4.678244279954e+00      2.314972840719e-107      1.083000845034e-106       9.167219250000e+03       1.828043361512e-09       8.740299467341e+02 
       3.363000000000e+03       1.139421612981e+02       1.082900160127e+00       4.679635315920e+00      2.163735691051e-107      1.012549395416e-106       9.168582000000e+03       1.828315117811e-09       8.743700649128e+02 
       3.363500000000e+03       1.139277255098e+02       1.082900170910e+00       4.681026558456e+00      2.022373753380e-107      9.466785250695e-107       9.169944750000e+03       1.828586874070e-09       8.747102463680e+02 
       3.364000000000e+03       1.139132934720e+02       1.082900181642e+00       4.682418007561e+00      1.890242548857e-107      8.850905749424e-107       9.171307500000e+03       1.828858630289e-09       8.750504911009e+02 
       3.364500000000e+03       1.138988651834e+02       1.082900192323e+00       4.683809663234e+00      1.766739636828e-107      8.275072183395e-107       9.172670250000e+03       1.829130386466e-09       8.753907991123e+02 
       3.365000000000e+03       1.138844406425e+02       1.082900202957e+00       4.685201525492e+00      1.651301874200e-107      7.736682060049e-107       9.174033000000e+03       1.829402142608e-09       8.757311704035e+02 
       3.365500000000e+03       1.138700198477e+02       1.082900213540e+00       4.686593594319e+00      1.543402853379e-107      7.233301926101e-107       9.175395750000e+03       1.829673898709e-09       8.760716049754e+02 
       3.366000000000e+03       1.138556027976e+02       1.082900224072e+00       4.687985869714e+00      1.442550507167e-107      6.762656393948e-107       9.176758500000e+03       1.829945654769e-09       8.764121028294e+02 
       3.366500000000e+03       1.138411894908e+02       1.082900234556e+00       4.689378351693e+00      1.348284869723e-107      6.322617879995e-107       9.178121250000e+03       1.830217410793e-09       8.767526639664e+02 
       3.367000000000e+03       1.138267799257e+02       1.082900244990e+00       4.690771040240e+00      1.260175983444e-107      5.911197008744e-107       9.179484000000e+03       1.830489166775e-09       8.770932883877e+02 
       3.367500000000e+03       1.138123741009e+02       1.082900255373e+00       4.692163935355e+00      1.177821942246e-107      5.526533639679e-107       9.180846750000e+03       1.830760922716e-09       8.774339760944e+02 
       3.368000000000e+03       1.137979720149e+02       1.082900265708e+00       4.693557037054e+00      1.100847062376e-107      5.166888476336e-107       9.182209500000e+03       1.831032678620e-09       8.777747270878e+02 
       3.368500000000e+03       1.137835736662e+02       1.082900276000e+00       4.694950345351e+00      1.028900172429e-107      4.830635219875e-107       9.183572250000e+03       1.831304434493e-09       8.781155413691e+02 
       3.369000000000e+03       1.137691790534e+02       1.082900286237e+00       4.696343860200e+00      9.616530148209e-108      4.516253231797e-107       9.184935000000e+03       1.831576190318e-09       8.784564189395e+02 
       3.369500000000e+03       1.137547881749e+02       1.082900296431e+00       4.697737581648e+00      8.987987514571e-108      4.222320673058e-107       9.186297750000e+03       1.831847946111e-09       8.787973598002e+02 
       3.370000000000e+03       1.137404010293e+02       1.082900306574e+00       4.699131509662e+00      8.400505667916e-108      3.947508088120e-107       9.187660500000e+03       1.832119701863e-09       8.791383639526e+02 
       3.370500000000e+03       1.137260176151e+02       1.082900316673e+00       4.700525644275e+00      7.851403619527e-108      3.690572405714e-107       9.189023250000e+03       1.832391457581e-09       8.794794313979e+02 
       3.371000000000e+03       1.137116379308e+02       1.082900326721e+00       4.701919985455e+00      7.338175339901e-108      3.450351328745e-107       9.190386000000e+03       1.832663213258e-09       8.798205621375e+02 
       3.371500000000e+03       1.136972619750e+02       1.082900336722e+00       4.703314533216e+00      6.858478347019e-108      3.225758088528e-107       9.191748750000e+03       1.832934968896e-09       8.801617561727e+02 
       3.372000000000e+03       1.136828897462e+02       1.082900346679e+00       4.704709287576e+00      6.410123038549e-108      3.015776539397e-107       9.193111500000e+03       1.833206724502e-09       8.805030135049e+02 
       3.372500000000e+03       1.136685212428e+02       1.082900356589e+00       4.706104248517e+00      5.991062719520e-108      2.819456571746e-107       9.194474250000e+03       1.833478480070e-09       8.808443341354e+02 
       3.373000000000e+03       1.136541564635e+02       1.082900366451e+00       4.707499416040e+00      5.599384280153e-108      2.635909822900e-107       9.195837000000e+03       1.833750235599e-09       8.811857180656e+02 
       3.373500000000e+03       1.136397954068e+02       1.082900376270e+00       4.708894790160e+00      5.233299481474e-108      2.464305666366e-107       9.197199750000e+03       1.834021991096e-09       8.815271652969e+02 
       3.374000000000e+03       1.136254380710e+02       1.082900386042e+00       4.710290370861e+00      4.891136809104e-108      2.303867461449e-107       9.198562500000e+03       1.834293746554e-09       8.818686758308e+02 
       3.374500000000e+03       1.136110844549e+02       1.082900395766e+00       4.711686158144e+00      4.571333858225e-108      2.153869046405e-107       9.199925250000e+03       1.834565501974e-09       8.822102496686e+02 
       3.375000000000e+03       1.135967345569e+02       1.082900405447e+00       4.713082152023e+00      4.272430215056e-108      2.013631459234e-107       9.201288000000e+03       1.834837257360e-09       8.825518868120e+02 
       3.375500000000e+03       1.135823883756e+02       1.082900415084e+00       4.714478352499e+00      3.993060802539e-108      1.882519871378e-107       9.202650750000e+03       1.835109012712e-09       8.828935872623e+02 
       3.376000000000e+03       1.135680459093e+02       1.082900424673e+00       4.715874759556e+00      3.731949659935e-108      1.759940720522e-107       9.204013500000e+03       1.835380768025e-09       8.832353510210e+02 
       3.376500000000e+03       1.135537071568e+02       1.082900434219e+00       4.717271373209e+00      3.487904128078e-108      1.645339029588e-107       9.205376250000e+03       1.835652523304e-09       8.835771780897e+02 
       3.377000000000e+03       1.135393721165e+02       1.082900443718e+00       4.718668193442e+00      3.259809413832e-108      1.538195899773e-107       9.206739000000e+03       1.835924278544e-09       8.839190684700e+02 
       3.377500000000e+03       1.135250407869e+02       1.082900453177e+00       4.720065220287e+00      3.046623509035e-108      1.438026166430e-107       9.208101750000e+03       1.836196033755e-09       8.842610221633e+02 
       3.378000000000e+03       1.135107131665e+02       1.082900462588e+00       4.721462453712e+00      2.847372440840e-108      1.344376207116e-107       9.209464500000e+03       1.836467788927e-09       8.846030391712e+02 
       3.378500000000e+03       1.134963892539e+02       1.082900471956e+00       4.722859893733e+00      2.661145831826e-108      1.256821892050e-107       9.210827250000e+03       1.836739544063e-09       8.849451194954e+02 
       3.379000000000e+03       1.134820690476e+02       1.082900481284e+00       4.724257540365e+00      2.487092749701e-108      1.174966667636e-107       9.212190000000e+03       1.837011299171e-09       8.852872631374e+02 
       3.379500000000e+03       1.134677525462e+02       1.082900490564e+00       4.725655393576e+00      2.324417827723e-108      1.098439764450e-107       9.213552750000e+03       1.837283054238e-09       8.856294700989e+02 
       3.380000000000e+03       1.134534397480e+02       1.082900499805e+00       4.727053453398e+00      2.172377638172e-108      1.026894521660e-107       9.214915500000e+03       1.837554809275e-09       8.859717403815e+02 
       3.380500000000e+03       1.134391306517e+02       1.082900508998e+00       4.728451719800e+00      2.030277302393e-108      9.600068202168e-108       9.216278250000e+03       1.837826564272e-09       8.863140739869e+02 
       3.381000000000e+03       1.134248252558e+02       1.082900518155e+00       4.729850192828e+00      1.897467321978e-108      8.974736178740e-108       9.217641000000e+03       1.838098319244e-09       8.866564709168e+02 
       3.381500000000e+03       1.134105235588e+02       1.082900527264e+00       4.731248872434e+00      1.773340616669e-108      8.390115793059e-108       9.219003750000e+03       1.838370074176e-09       8.869989311728e+02 
       3.382000000000e+03       1.133962255593e+02       1.082900536330e+00       4.732647758636e+00      1.657329755507e-108      7.843557952722e-108       9.220366500000e+03       1.838641829072e-09       8.873414547568e+02 
       3.382500000000e+03       1.133819312557e+02       1.082900545356e+00       4.734046851447e+00      1.548904368620e-108      7.332585849457e-108       9.221729250000e+03       1.838913583937e-09       8.876840416704e+02 
       3.383000000000e+03       1.133676406465e+02       1.082900554342e+00       4.735446150869e+00      1.447568727876e-108      6.854883760539e-108       9.223092000000e+03       1.839185338772e-09       8.880266919153e+02 
       3.383500000000e+03       1.133533537304e+02       1.082900563284e+00       4.736845656884e+00      1.352859485395e-108      6.408286577768e-108       9.224454750000e+03       1.839457093571e-09       8.883694054934e+02 
       3.384000000000e+03       1.133390705058e+02       1.082900572186e+00       4.738245369510e+00      1.264343559610e-108      5.990770016789e-108       9.225817500000e+03       1.839728848340e-09       8.887121824065e+02 
       3.384500000000e+03       1.133247909712e+02       1.082900581045e+00       4.739645288729e+00      1.181616159267e-108      5.600441462356e-108       9.227180250000e+03       1.840000603071e-09       8.890550226563e+02 
       3.385000000000e+03       1.133105151252e+02       1.082900589863e+00       4.741045414557e+00      1.104298936402e-108      5.235531408728e-108       9.228543000000e+03       1.840272357772e-09       8.893979262446e+02 
       3.385500000000e+03       1.132962429663e+02       1.082900598642e+00       4.742445746995e+00      1.032038259887e-108      4.894385456338e-108       9.229905750000e+03       1.840544112442e-09       8.897408931725e+02 
       3.386000000000e+03       1.132819744931e+02       1.082900607380e+00       4.743846286042e+00      9.645036014583e-109      4.575456827652e-108       9.231268500000e+03       1.840815867080e-09       8.900839234408e+02 
       3.386500000000e+03       1.132677097041e+02       1.082900616078e+00       4.745247031698e+00      9.013860271412e-109      4.277299369706e-108       9.232631250000e+03       1.841087621686e-09       8.904270170507e+02 
       3.387000000000e+03       1.132534485979e+02       1.082900624733e+00       4.746647983947e+00      8.423967871728e-109      3.998561011517e-108       9.233994000000e+03       1.841359376256e-09       8.907701740032e+02 
       3.387500000000e+03       1.132391911731e+02       1.082900633348e+00       4.748049142804e+00      7.872659979486e-109      3.737977646719e-108       9.235356750000e+03       1.841631130794e-09       8.911133942992e+02 
       3.388000000000e+03       1.132249374283e+02       1.082900641926e+00       4.749450508286e+00      7.357414099971e-109      3.494367413678e-108       9.236719500000e+03       1.841902885305e-09       8.914566779399e+02 
       3.388500000000e+03       1.132106873619e+02       1.082900650461e+00       4.750852080361e+00      6.875872563662e-109      3.266625347337e-108       9.238082250000e+03       1.842174639778e-09       8.918000249263e+02 
       3.389000000000e+03       1.131964409725e+02       1.082900658959e+00       4.752253859060e+00      6.425831761787e-109      3.053718378762e-108       9.239445000000e+03       1.842446394225e-09       8.921434352595e+02 
       3.389500000000e+03       1.131821982587e+02       1.082900667418e+00       4.753655844367e+00      6.005232084518e-109      2.854680659535e-108       9.240807750000e+03       1.842718148640e-09       8.924869089405e+02 
       3.390000000000e+03       1.131679592191e+02       1.082900675836e+00       4.755058036281e+00      5.612148515958e-109      2.668609190161e-108       9.242170500000e+03       1.842989903022e-09       8.928304459707e+02 
       3.390500000000e+03       1.131537238522e+02       1.082900684218e+00       4.756460434820e+00      5.244781843091e-109      2.494659732592e-108       9.243533250000e+03       1.843261657377e-09       8.931740463510e+02 
       3.391000000000e+03       1.131394921566e+02       1.082900692556e+00       4.757863039950e+00      4.901450438608e-109      2.332042988400e-108       9.244896000000e+03       1.843533411693e-09       8.935177100826e+02 
       3.391500000000e+03       1.131252641309e+02       1.082900700858e+00       4.759265851704e+00      4.580582580203e-109      2.180021025487e-108       9.246258750000e+03       1.843805165982e-09       8.938614371668e+02 
       3.392000000000e+03       1.131110397735e+02       1.082900709127e+00       4.760668870097e+00      4.280709271284e-109      2.037903936974e-108       9.247621500000e+03       1.844076920249e-09       8.942052276048e+02 
       3.392500000000e+03       1.130968190831e+02       1.082900717352e+00       4.762072095081e+00      4.000457530442e-109      1.905046717327e-108       9.248984250000e+03       1.844348674478e-09       8.945490813977e+02 
       3.393000000000e+03       1.130826020582e+02       1.082900725538e+00       4.763475526673e+00      3.738544119027e-109      1.780846341637e-108       9.250347000000e+03       1.844620428672e-09       8.948929985468e+02 
       3.393500000000e+03       1.130683886973e+02       1.082900733691e+00       4.764879164903e+00      3.493769678294e-109      1.664739034707e-108       9.251709750000e+03       1.844892182845e-09       8.952369790534e+02 
       3.394000000000e+03       1.130541789992e+02       1.082900741803e+00       4.766283009740e+00      3.265013249355e-109      1.556197717697e-108       9.253072500000e+03       1.845163936984e-09       8.955810229187e+02 
       3.394500000000e+03       1.130399729622e+02       1.082900749876e+00       4.767687061184e+00      3.051227150970e-109      1.454729620841e-108       9.254435250000e+03       1.845435691088e-09       8.959251301441e+02 
       3.395000000000e+03       1.130257705849e+02       1.082900757916e+00       4.769091319266e+00      2.851432191828e-109      1.359874051352e-108       9.255798000000e+03       1.845707445171e-09       8.962693007308e+02 
       3.395500000000e+03       1.130115718660e+02       1.082900765919e+00       4.770495783971e+00      2.664713195469e-109      1.271200306447e-108       9.257160750000e+03       1.845979199224e-09       8.966135346803e+02 
       3.396000000000e+03       1.129973768039e+02       1.082900773879e+00       4.771900455266e+00      2.490214817461e-109      1.188305722115e-108       9.258523500000e+03       1.846250953238e-09       8.969578319938e+02 
       3.396500000000e+03       1.129831853973e+02       1.082900781810e+00       4.773305333215e+00      2.327137635741e-109      1.110813848780e-108       9.259886250000e+03       1.846522707234e-09       8.973021926727e+02 
       3.397000000000e+03       1.129689976447e+02       1.082900789701e+00       4.774710417769e+00      2.174734496300e-109      1.038372745536e-108       9.261249000000e+03       1.846794461196e-09       8.976466167184e+02 
       3.397500000000e+03       1.129548135446e+02       1.082900797555e+00       4.776115708946e+00      2.032307097537e-109      9.706533853949e-109       9.262611750000e+03       1.847066215128e-09       8.979911041324e+02 
       3.398000000000e+03       1.129406330957e+02       1.082900805373e+00       4.777521206745e+00      1.899202797709e-109      9.073481641965e-109       9.263974500000e+03       1.847337969031e-09       8.983356549160e+02 
       3.398500000000e+03       1.129264562964e+02       1.082900813155e+00       4.778926911164e+00      1.774811630904e-109      8.481695065176e-109       9.265337250000e+03       1.847609722905e-09       8.986802690706e+02 
       3.399000000000e+03       1.129122831453e+02       1.082900820904e+00       4.780332822222e+00      1.658563517933e-109      7.928485622513e-109       9.266700000000e+03       1.847881476756e-09       8.990249465979e+02 
       3.399500000000e+03       1.128981136411e+02       1.082900828616e+00       4.781738939901e+00      1.549925659409e-109      7.411339879547e-109       9.268062750000e+03       1.848153230576e-09       8.993696874992e+02 
       3.400000000000e+03       1.128839477821e+02       1.082900836289e+00       4.783145264184e+00      1.448400099127e-109      6.927908074784e-109       9.269425500000e+03       1.848424984361e-09       8.997144917760e+02 
       3.400500000000e+03       1.128697855671e+02       1.082900843929e+00       4.784551795105e+00      1.353521446613e-109      6.475993467104e-109       9.270788250000e+03       1.848696738122e-09       9.000593594298e+02 
       3.401000000000e+03       1.128556269946e+02       1.082900851536e+00       4.785958532663e+00      1.264854748458e-109      6.053542375963e-109       9.272151000000e+03       1.848968491858e-09       9.004042904623e+02 
       3.401500000000e+03       1.128414720631e+02       1.082900859106e+00       4.787365476842e+00      1.181993498728e-109      5.658634869662e-109       9.273513750000e+03       1.849240245565e-09       9.007492848749e+02 
       3.402000000000e+03       1.128273207712e+02       1.082900866641e+00       4.788772627641e+00      1.104557779350e-109      5.289476059401e-109       9.274876500000e+03       1.849511999240e-09       9.010943426692e+02 
       3.402500000000e+03       1.128131731174e+02       1.082900874142e+00       4.790179985076e+00      1.032192522007e-109      4.944387959666e-109       9.276239250000e+03       1.849783752892e-09       9.014394638468e+02 
       3.403000000000e+03       1.127990291003e+02       1.082900881611e+00       4.791587549148e+00      9.645658835948e-110      4.621801878166e-109       9.277602000000e+03       1.850055506518e-09       9.017846484094e+02 
       3.403500000000e+03       1.127848887186e+02       1.082900889043e+00       4.792995319841e+00      9.013677278254e-110      4.320251300922e-109       9.278964750000e+03       1.850327260114e-09       9.021298963585e+02 
       3.404000000000e+03       1.127707519706e+02       1.082900896439e+00       4.794403297153e+00      8.423082060538e-110      4.038365240323e-109       9.280327500000e+03       1.850599013679e-09       9.024752076957e+02 
       3.404500000000e+03       1.127566188550e+02       1.082900903806e+00       4.795811481118e+00      7.871164308349e-110      3.774862015974e-109       9.281690250000e+03       1.850870767224e-09       9.028205824228e+02 
       3.405000000000e+03       1.127424893704e+02       1.082900911137e+00       4.797219871702e+00      7.355392361649e-110      3.528543440147e-109       9.283053000000e+03       1.851142520738e-09       9.031660205414e+02 
       3.405500000000e+03       1.127283635152e+02       1.082900918434e+00       4.798628468922e+00      6.873400187393e-110      3.298289381752e-109       9.284415750000e+03       1.851414274227e-09       9.035115220532e+02 
       3.406000000000e+03       1.127142412882e+02       1.082900925696e+00       4.800037272762e+00      6.422976549393e-110      3.083052683916e-109       9.285778500000e+03       1.851686027684e-09       9.038570869600e+02 
       3.406500000000e+03       1.127001226877e+02       1.082900932928e+00       4.801446283253e+00      6.002054885968e-110      2.881854412411e-109       9.287141250000e+03       1.851957781121e-09       9.042027152634e+02 
       3.407000000000e+03       1.126860077125e+02       1.082900940124e+00       4.802855500364e+00      5.608703849190e-110      2.693779413199e-109       9.288504000000e+03       1.852229534527e-09       9.045484069653e+02 
       3.407500000000e+03       1.126718963610e+02       1.082900947287e+00       4.804264924110e+00      5.241118462457e-110      2.517972159229e-109       9.289866750000e+03       1.852501287906e-09       9.048941620673e+02 
       3.408000000000e+03       1.126577886318e+02       1.082900954418e+00       4.805674554491e+00      4.897611856046e-110      2.353632867437e-109       9.291229500000e+03       1.852773041259e-09       9.052399805712e+02 
       3.408500000000e+03       1.126436845234e+02       1.082900961519e+00       4.807084391524e+00      4.576607542876e-110      2.200013868549e-109       9.292592250000e+03       1.853044794592e-09       9.055858624790e+02 
       3.409000000000e+03       1.126295840345e+02       1.082900968588e+00       4.808494435191e+00      4.276632199515e-110      2.056416213273e-109       9.293955000000e+03       1.853316547899e-09       9.059318077918e+02 
       3.409500000000e+03       1.126154871637e+02       1.082900975620e+00       4.809904685477e+00      3.996308918609e-110      1.922186499223e-109       9.295317750000e+03       1.853588301172e-09       9.062778165107e+02 
