# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       4.420500000000e+03       8.996564107671e+01       1.082902615299e+00       8.084260118738e+00      1.263333316922e-171      1.021311515067e-170       1.205079825000e+04       2.403067273787e-09       1.737282058979e+03 
       4.421000000000e+03       8.995673150793e+01       1.082902615299e+00       8.086088619748e+00      1.175529047959e-171      9.505432056885e-171       1.205216100000e+04       2.403339020862e-09       1.737758759425e+03 
       4.421500000000e+03       8.994782373471e+01       1.082902615299e+00       8.087917327521e+00      1.093825419106e-171      8.846769560467e-171       1.205352375000e+04       2.403610767937e-09       1.738235525499e+03 
       4.422000000000e+03       8.993891775651e+01       1.082902615299e+00       8.089746242056e+00      1.017798692938e-171      8.233733151363e-171       1.205488650000e+04       2.403882515013e-09       1.738712357201e+03 
       4.422500000000e+03       8.993001357278e+01       1.082902615299e+00       8.091575363353e+00      9.470545545209e-172      7.663163301113e-171       1.205624925000e+04       2.404154262088e-09       1.739189254532e+03 
       4.423000000000e+03       8.992111118298e+01       1.082902615299e+00       8.093404691412e+00      8.812260690931e-172      7.132119201793e-171       1.205761200000e+04       2.404426009163e-09       1.739666217492e+03 
       4.423500000000e+03       8.991221058655e+01       1.082902615299e+00       8.095234226233e+00      8.199717814707e-172      6.637863629907e-171       1.205897475000e+04       2.404697756239e-09       1.740143246082e+03 
       4.424000000000e+03       8.990331178295e+01       1.082902615299e+00       8.097063967817e+00      7.629739473384e-172      6.177848857377e-171       1.206033750000e+04       2.404969503314e-09       1.740620340303e+03 
       4.424500000000e+03       8.989441477163e+01       1.082902615299e+00       8.098893916162e+00      7.099368872802e-172      5.749703537253e-171       1.206170025000e+04       2.405241250390e-09       1.741097500155e+03 
       4.425000000000e+03       8.988551955204e+01       1.082902615299e+00       8.100724071270e+00      6.605854550315e-172      5.351220496705e-171       1.206306300000e+04       2.405512997466e-09       1.741574725640e+03 
       4.425500000000e+03       8.987662612364e+01       1.082902615299e+00       8.102554433140e+00      6.146636120339e-172      4.980345374575e-171       1.206442575000e+04       2.405784744542e-09       1.742052016757e+03 
       4.426000000000e+03       8.986773448588e+01       1.082902615299e+00       8.104385001772e+00      5.719331009119e-172      4.635166045047e-171       1.206578850000e+04       2.406056491617e-09       1.742529373509e+03 
       4.426500000000e+03       8.985884463821e+01       1.082902615299e+00       8.106215777166e+00      5.321722110149e-172      4.313902773098e-171       1.206715125000e+04       2.406328238693e-09       1.743006795896e+03 
       4.427000000000e+03       8.984995658008e+01       1.082902615299e+00       8.108046759322e+00      4.951746296319e-172      4.014899051085e-171       1.206851400000e+04       2.406599985770e-09       1.743484283917e+03 
       4.427500000000e+03       8.984107031095e+01       1.082902615299e+00       8.109877948240e+00      4.607483729367e-172      3.736613069367e-171       1.206987675000e+04       2.406871732846e-09       1.743961837575e+03 
       4.428000000000e+03       8.983218583027e+01       1.082902615299e+00       8.111709343921e+00      4.287147911343e-172      3.477609777121e-171       1.207123950000e+04       2.407143479922e-09       1.744439456871e+03 
       4.428500000000e+03       8.982330313749e+01       1.082902615299e+00       8.113540946364e+00      3.989076426549e-172      3.236553492498e-171       1.207260225000e+04       2.407415226998e-09       1.744917141804e+03 
       4.429000000000e+03       8.981442223206e+01       1.082902615299e+00       8.115372755568e+00      3.711722326100e-172      3.012201024146e-171       1.207396500000e+04       2.407686974075e-09       1.745394892376e+03 
       4.429500000000e+03       8.980554311343e+01       1.082902615299e+00       8.117204771535e+00      3.453646110478e-172      2.803395268717e-171       1.207532775000e+04       2.407958721151e-09       1.745872708588e+03 
       4.430000000000e+03       8.979666578107e+01       1.082902615299e+00       8.119036994265e+00      3.213508268602e-172      2.609059251416e-171       1.207669050000e+04       2.408230468228e-09       1.746350590441e+03 
       4.430500000000e+03       8.978779023441e+01       1.082902615299e+00       8.120869423756e+00      2.990062334799e-172      2.428190578980e-171       1.207805325000e+04       2.408502215304e-09       1.746828537935e+03 
       4.431000000000e+03       8.977891647292e+01       1.082902615299e+00       8.122702060009e+00      2.782148427724e-172      2.259856276512e-171       1.207941600000e+04       2.408773962381e-09       1.747306551071e+03 
       4.431500000000e+03       8.977004449605e+01       1.082902615299e+00       8.124534903025e+00      2.588687237801e-172      2.103187981653e-171       1.208077875000e+04       2.409045709458e-09       1.747784629851e+03 
       4.432000000000e+03       8.976117430324e+01       1.082902615299e+00       8.126367952803e+00      2.408674432052e-172      1.957377471336e-171       1.208214150000e+04       2.409317456535e-09       1.748262774275e+03 
       4.432500000000e+03       8.975230589395e+01       1.082902615299e+00       8.128201209342e+00      2.241175447342e-172      1.821672498144e-171       1.208350425000e+04       2.409589203611e-09       1.748740984344e+03 
       4.433000000000e+03       8.974343926764e+01       1.082902615299e+00       8.130034672644e+00      2.085320645101e-172      1.695372914826e-171       1.208486700000e+04       2.409860950688e-09       1.749219260059e+03 
       4.433500000000e+03       8.973457442375e+01       1.082902615299e+00       8.131868342708e+00      1.940300802420e-172      1.577827067053e-171       1.208622975000e+04       2.410132697766e-09       1.749697601422e+03 
       4.434000000000e+03       8.972571136174e+01       1.082902615299e+00       8.133702219535e+00      1.805362916181e-172      1.468428435841e-171       1.208759250000e+04       2.410404444843e-09       1.750176008433e+03 
       4.434500000000e+03       8.971685008106e+01       1.082902615299e+00       8.135536303123e+00      1.679806298506e-172      1.366612512371e-171       1.208895525000e+04       2.410676191920e-09       1.750654481092e+03 
       4.435000000000e+03       8.970799058117e+01       1.082902615299e+00       8.137370593474e+00      1.562978943286e-172      1.271853889131e-171       1.209031800000e+04       2.410947938997e-09       1.751133019402e+03 
       4.435500000000e+03       8.969913286151e+01       1.082902615299e+00       8.139205090586e+00      1.454274144992e-172      1.183663552402e-171       1.209168075000e+04       2.411219686075e-09       1.751611623363e+03 
       4.436000000000e+03       8.969027692154e+01       1.082902615299e+00       8.141039794461e+00      1.353127352251e-172      1.101586362165e-171       1.209304350000e+04       2.411491433152e-09       1.752090292976e+03 
       4.436500000000e+03       8.968142276071e+01       1.082902615299e+00       8.142874705098e+00      1.259013239890e-172      1.025198706449e-171       1.209440625000e+04       2.411763180230e-09       1.752569028242e+03 
       4.437000000000e+03       8.967257037847e+01       1.082902615299e+00       8.144709822497e+00      1.171442984286e-172      9.541063180611e-172       1.209576900000e+04       2.412034927308e-09       1.753047829162e+03 
       4.437500000000e+03       8.966371977428e+01       1.082902615299e+00       8.146545146659e+00      1.089961727911e-172      8.879422424554e-172       1.209713175000e+04       2.412306674385e-09       1.753526695738e+03 
       4.438000000000e+03       8.965487094759e+01       1.082902615299e+00       8.148380677582e+00      1.014146219935e-172      8.263649462760e-172       1.209849450000e+04       2.412578421463e-09       1.754005627970e+03 
       4.438500000000e+03       8.964602389784e+01       1.082902615299e+00       8.150216415268e+00      9.436026206723e-173      7.690565568492e-172       1.209985725000e+04       2.412850168541e-09       1.754484625860e+03 
       4.439000000000e+03       8.963717862450e+01       1.082902615299e+00       8.152052359715e+00      8.779644584887e-173      7.157212235569e-172       1.210122000000e+04       2.413121915619e-09       1.754963689408e+03 
       4.439500000000e+03       8.962833512702e+01       1.082902615299e+00       8.153888510925e+00      8.168907285915e-173      6.660835926543e-172       1.210258275000e+04       2.413393662697e-09       1.755442818615e+03 
       4.440000000000e+03       8.961949340484e+01       1.082902615299e+00       8.155724868897e+00      7.600641238514e-173      6.198873876851e-172       1.210394550000e+04       2.413665409775e-09       1.755922013484e+03 
       4.440500000000e+03       8.961065345743e+01       1.082902615299e+00       8.157561433631e+00      7.071893884897e-173      5.768940881817e-172       1.210530825000e+04       2.413937156854e-09       1.756401274014e+03 
       4.441000000000e+03       8.960181528423e+01       1.082902615299e+00       8.159398205127e+00      6.579917861005e-173      5.368816998497e-172       1.210667100000e+04       2.414208903932e-09       1.756880600207e+03 
       4.441500000000e+03       8.959297888469e+01       1.082902615299e+00       8.161235183386e+00      6.122156740707e-173      4.996436099046e-172       1.210803375000e+04       2.414480651010e-09       1.757359992064e+03 
       4.442000000000e+03       8.958414425827e+01       1.082902615299e+00       8.163072368406e+00      5.696231770097e-173      4.649875216652e-172       1.210939650000e+04       2.414752398089e-09       1.757839449587e+03 
       4.442500000000e+03       8.957531140443e+01       1.082902615299e+00       8.164909760189e+00      5.299929523161e-173      4.327344629197e-172       1.211075925000e+04       2.415024145167e-09       1.758318972776e+03 
       4.443000000000e+03       8.956648032260e+01       1.082902615299e+00       8.166747358734e+00      4.931190414824e-173      4.027178629567e-172       1.211212200000e+04       2.415295892246e-09       1.758798561633e+03 
       4.443500000000e+03       8.955765101225e+01       1.082902615299e+00       8.168585164041e+00      4.588098011859e-173      3.747826935084e-172       1.211348475000e+04       2.415567639325e-09       1.759278216159e+03 
       4.444000000000e+03       8.954882347283e+01       1.082902615299e+00       8.170423176110e+00      4.268869086248e-173      3.487846691806e-172       1.211484750000e+04       2.415839386404e-09       1.759757936355e+03 
       4.444500000000e+03       8.953999770380e+01       1.082902615299e+00       8.172261394941e+00      3.971844359537e-173      3.245895032616e-172       1.211621025000e+04       2.416111133483e-09       1.760237722222e+03 
       4.445000000000e+03       8.953117370461e+01       1.082902615299e+00       8.174099820535e+00      3.695479890197e-173      3.020722150725e-172       1.211757300000e+04       2.416382880562e-09       1.760717573761e+03 
       4.445500000000e+03       8.952235147473e+01       1.082902615299e+00       8.175938452890e+00      3.438339058811e-173      2.811164852501e-172       1.211893575000e+04       2.416654627641e-09       1.761197490973e+03 
       4.446000000000e+03       8.951353101364e+01       1.082902615299e+00       8.177777292008e+00      3.199085110228e-173      2.616140556963e-172       1.212029850000e+04       2.416926374720e-09       1.761677473857e+03 
       4.446500000000e+03       8.950471232079e+01       1.082902615299e+00       8.179616337888e+00      2.976474213872e-173      2.434641710909e-172       1.212166125000e+04       2.417198121799e-09       1.762157522414e+03 
       4.447000000000e+03       8.949589539565e+01       1.082902615299e+00       8.181455590530e+00      2.769349006136e-173      2.265730590838e-172       1.212302400000e+04       2.417469868878e-09       1.762637636645e+03 
       4.447500000000e+03       8.948708023770e+01       1.082902615299e+00       8.183295049934e+00      2.576632581401e-173      2.108534464888e-172       1.212438675000e+04       2.417741615958e-09       1.763117816551e+03 
       4.448000000000e+03       8.947826684638e+01       1.082902615299e+00       8.185134716100e+00      2.397322900506e-173      1.962241089864e-172       1.212574950000e+04       2.418013363037e-09       1.763598062131e+03 
       4.448500000000e+03       8.946945522118e+01       1.082902615299e+00       8.186974589029e+00      2.230487587689e-173      1.826094520155e-172       1.212711225000e+04       2.418285110117e-09       1.764078373387e+03 
       4.449000000000e+03       8.946064536156e+01       1.082902615299e+00       8.188814668719e+00      2.075259089006e-173      1.699391206945e-172       1.212847500000e+04       2.418556857196e-09       1.764558750319e+03 
       4.449500000000e+03       8.945183726699e+01       1.082902615299e+00       8.190654955172e+00      1.930830167146e-173      1.581476367613e-172       1.212983775000e+04       2.418828604276e-09       1.765039192928e+03 
       4.450000000000e+03       8.944303093692e+01       1.082902615299e+00       8.192495448387e+00      1.796449709242e-173      1.471740606622e-172       1.213120050000e+04       2.419100351356e-09       1.765519701214e+03 
       4.450500000000e+03       8.943422637083e+01       1.082902615299e+00       8.194336148364e+00      1.671418825978e-173      1.369616770477e-172       1.213256325000e+04       2.419372098436e-09       1.766000275178e+03 
       4.451000000000e+03       8.942542356818e+01       1.082902615299e+00       8.196177055103e+00      1.555087221724e-173      1.274577020538e-172       1.213392600000e+04       2.419643845516e-09       1.766480914820e+03 
       4.451500000000e+03       8.941662252845e+01       1.082902615299e+00       8.198018168604e+00      1.446849816896e-173      1.186130108615e-172       1.213528875000e+04       2.419915592596e-09       1.766961620142e+03 
       4.452000000000e+03       8.940782325109e+01       1.082902615299e+00       8.199859488867e+00      1.346143605014e-173      1.103818841295e-172       1.213665150000e+04       2.420187339676e-09       1.767442391143e+03 
       4.452500000000e+03       8.939902573557e+01       1.082902615299e+00       8.201701015893e+00      1.252444728152e-173      1.027217719923e-172       1.213801425000e+04       2.420459086756e-09       1.767923227825e+03 
       4.453000000000e+03       8.939022998136e+01       1.082902615299e+00       8.203542749681e+00      1.165265755612e-173      9.559307440902e-173       1.213937700000e+04       2.420730833836e-09       1.768404130188e+03 
       4.453500000000e+03       8.938143598792e+01       1.082902615299e+00       8.205384690230e+00      1.084153151707e-173      8.895893672885e-173       1.214073975000e+04       2.421002580916e-09       1.768885098233e+03 
       4.454000000000e+03       8.937264375473e+01       1.082902615299e+00       8.207226837542e+00      1.008684919514e-173      8.278505942057e-173       1.214210250000e+04       2.421274327997e-09       1.769366131961e+03 
       4.454500000000e+03       8.936385328125e+01       1.082902615299e+00       8.209069191617e+00      9.384684083661e-174      7.703952098424e-173       1.214346525000e+04       2.421546075077e-09       1.769847231372e+03 
       4.455000000000e+03       8.935506456693e+01       1.082902615299e+00       8.210911752453e+00      8.731382737239e-174      7.169261313236e-173       1.214482800000e+04       2.421817822158e-09       1.770328396466e+03 
       4.455500000000e+03       8.934627761126e+01       1.082902615299e+00       8.212754520051e+00      8.123545788220e-174      6.671668739105e-173       1.214619075000e+04       2.422089569239e-09       1.770809627246e+03 
       4.456000000000e+03       8.933749241370e+01       1.082902615299e+00       8.214597494412e+00      7.558010282526e-174      6.208601232958e-173       1.214755350000e+04       2.422361316319e-09       1.771290923711e+03 
       4.456500000000e+03       8.932870897371e+01       1.082902615299e+00       8.216440675534e+00      7.031833243167e-174      5.777664068274e-173       1.214891625000e+04       2.422633063400e-09       1.771772285862e+03 
       4.457000000000e+03       8.931992729075e+01       1.082902615299e+00       8.218284063419e+00      6.542276376108e-174      5.376628568026e-173       1.215027900000e+04       2.422904810481e-09       1.772253713701e+03 
       4.457500000000e+03       8.931114736431e+01       1.082902615299e+00       8.220127658066e+00      6.086791839151e-174      5.003420594590e-173       1.215164175000e+04       2.423176557562e-09       1.772735207227e+03 
       4.458000000000e+03       8.930236919383e+01       1.082902615299e+00       8.221971459475e+00      5.663008999952e-174      4.656109837236e-173       1.215300450000e+04       2.423448304643e-09       1.773216766442e+03 
       4.458500000000e+03       8.929359277880e+01       1.082902615299e+00       8.223815467647e+00      5.268722114458e-174      4.332899841961e-173       1.215436725000e+04       2.423720051724e-09       1.773698391346e+03 
       4.459000000000e+03       8.928481811866e+01       1.082902615299e+00       8.225659682580e+00      4.901878861793e-174      4.032118732235e-173       1.215573000000e+04       2.423991798806e-09       1.774180081941e+03 
       4.459500000000e+03       8.927604521290e+01       1.082902615299e+00       8.227504104276e+00      4.560569676102e-174      3.752210572796e-173       1.215709275000e+04       2.424263545887e-09       1.774661838226e+03 
       4.460000000000e+03       8.926727406098e+01       1.082902615299e+00       8.229348732733e+00      4.243017819946e-174      3.491727331954e-173       1.215845550000e+04       2.424535292968e-09       1.775143660204e+03 
       4.460500000000e+03       8.925850466236e+01       1.082902615299e+00       8.231193567953e+00      3.947570147753e-174      3.249321400922e-173       1.215981825000e+04       2.424807040050e-09       1.775625547874e+03 
       4.461000000000e+03       8.924973701651e+01       1.082902615299e+00       8.233038609935e+00      3.672688511333e-174      3.023738631607e-173       1.216118100000e+04       2.425078787131e-09       1.776107501238e+03 
       4.461500000000e+03       8.924097112289e+01       1.082902615299e+00       8.234883858679e+00      3.416941762873e-174      2.813811856913e-173       1.216254375000e+04       2.425350534213e-09       1.776589520297e+03 
       4.462000000000e+03       8.923220698098e+01       1.082902615299e+00       8.236729314186e+00      3.178998313863e-174      2.618454860154e-173       1.216390650000e+04       2.425622281295e-09       1.777071605051e+03 
       4.462500000000e+03       8.922344459023e+01       1.082902615299e+00       8.238574976454e+00      2.957619211334e-174      2.436656762438e-173       1.216526925000e+04       2.425894028376e-09       1.777553755501e+03 
       4.463000000000e+03       8.921468395013e+01       1.082902615299e+00       8.240420845485e+00      2.751651695448e-174      2.267476799068e-173       1.216663200000e+04       2.426165775458e-09       1.778035971649e+03 
       4.463500000000e+03       8.920592506012e+01       1.082902615299e+00       8.242266921277e+00      2.560023204992e-174      2.110039458021e-173       1.216799475000e+04       2.426437522540e-09       1.778518253495e+03 
       4.464000000000e+03       8.919716791968e+01       1.082902615299e+00       8.244113203832e+00      2.381735799640e-174      1.963529955385e-173       1.216935750000e+04       2.426709269622e-09       1.779000601040e+03 
       4.464500000000e+03       8.918841252827e+01       1.082902615299e+00       8.245959693149e+00      2.215860970015e-174      1.827190024436e-173       1.217072025000e+04       2.426981016704e-09       1.779483014285e+03 
       4.465000000000e+03       8.917965888537e+01       1.082902615299e+00       8.247806389228e+00      2.061534808611e-174      1.700313996608e-173       1.217208300000e+04       2.427252763787e-09       1.779965493231e+03 
       4.465500000000e+03       8.917090699043e+01       1.082902615299e+00       8.249653292069e+00      1.917953516470e-174      1.582245154119e-173       1.217344575000e+04       2.427524510869e-09       1.780448037880e+03 
       4.466000000000e+03       8.916215684292e+01       1.082902615299e+00       8.251500401673e+00      1.784369222299e-174      1.472372335453e-173       1.217480850000e+04       2.427796257951e-09       1.780930648231e+03 
       4.466500000000e+03       8.915340844232e+01       1.082902615299e+00       8.253347718038e+00      1.660086092291e-174      1.370126776156e-173       1.217617125000e+04       2.428068005034e-09       1.781413324286e+03 
       4.467000000000e+03       8.914466178808e+01       1.082902615299e+00       8.255195241166e+00      1.544456710457e-174      1.274979168635e-173       1.217753400000e+04       2.428339752116e-09       1.781896066046e+03 
       4.467500000000e+03       8.913591687967e+01       1.082902615299e+00       8.257042971056e+00      1.436878710655e-174      1.186436925807e-173       1.217889675000e+04       2.428611499199e-09       1.782378873513e+03 
       4.468000000000e+03       8.912717371656e+01       1.082902615299e+00       8.258890907708e+00      1.336791642823e-174      1.104041634441e-173       1.218025950000e+04       2.428883246281e-09       1.782861746686e+03 
       4.468500000000e+03       8.911843229821e+01       1.082902615299e+00       8.260739051122e+00      1.243674057139e-174      1.027366685068e-173       1.218162225000e+04       2.429154993364e-09       1.783344685568e+03 
       4.469000000000e+03       8.910969262410e+01       1.082902615299e+00       8.262587401298e+00      1.157040790948e-174      9.560150662075e-174       1.218298500000e+04       2.429426740447e-09       1.783827690158e+03 
       4.469500000000e+03       8.910095469368e+01       1.082902615299e+00       8.264435958237e+00      1.076440444368e-174      8.896173115335e-174       1.218434775000e+04       2.429698487530e-09       1.784310760459e+03 
       4.470000000000e+03       8.909221850643e+01       1.082902615299e+00       8.266284721937e+00      1.001453031459e-174      8.278295893683e-174       1.218571050000e+04       2.429970234613e-09       1.784793896472e+03 
       4.470500000000e+03       8.908348406180e+01       1.082902615299e+00       8.268133692400e+00      9.316877947379e-175      7.703319246470e-174       1.218707325000e+04       2.430241981696e-09       1.785277098197e+03 
       4.471000000000e+03       8.907475135928e+01       1.082902615299e+00       8.269982869625e+00      8.667811717017e-175      7.168265441686e-174       1.218843600000e+04       2.430513728779e-09       1.785760365635e+03 
       4.471500000000e+03       8.906602039831e+01       1.082902615299e+00       8.271832253612e+00      8.063949027667e-175      6.670363365854e-174       1.218979875000e+04       2.430785475862e-09       1.786243698788e+03 
       4.472000000000e+03       8.905729117838e+01       1.082902615299e+00       8.273681844361e+00      7.502142708132e-175      6.207034191808e-174       1.219116150000e+04       2.431057222946e-09       1.786727097657e+03 
       4.472500000000e+03       8.904856369893e+01       1.082902615299e+00       8.275531641872e+00      6.979464631716e-175      5.775878040309e-174       1.219252425000e+04       2.431328970029e-09       1.787210562242e+03 
       4.473000000000e+03       8.903983795945e+01       1.082902615299e+00       8.277381646146e+00      6.493190475412e-175      5.374661566610e-174       1.219388700000e+04       2.431600717112e-09       1.787694092546e+03 
       4.473500000000e+03       8.903111395940e+01       1.082902615299e+00       8.279231857181e+00      6.040785539204e-175      5.001306407858e-174       1.219524975000e+04       2.431872464196e-09       1.788177688569e+03 
       4.474000000000e+03       8.902239169825e+01       1.082902615299e+00       8.281082274979e+00      5.619891551737e-175      4.653878431639e-174       1.219661250000e+04       2.432144211280e-09       1.788661350312e+03 
       4.474500000000e+03       8.901367117545e+01       1.082902615299e+00       8.282932899539e+00      5.228314393794e-175      4.330577730149e-174       1.219797525000e+04       2.432415958363e-09       1.789145077777e+03 
       4.475000000000e+03       8.900495239048e+01       1.082902615299e+00       8.284783730861e+00      4.864012675748e-175      4.029729308274e-174       1.219933800000e+04       2.432687705447e-09       1.789628870965e+03 
       4.475500000000e+03       8.899623534280e+01       1.082902615299e+00       8.286634768945e+00      4.525087109632e-175      3.749774417518e-174       1.220070075000e+04       2.432959452531e-09       1.790112729876e+03 
       4.476000000000e+03       8.898752003190e+01       1.082902615299e+00       8.288486013791e+00      4.209770620758e-175      3.489262491142e-174       1.220206350000e+04       2.433231199615e-09       1.790596654513e+03 
       4.476500000000e+03       8.897880645724e+01       1.082902615299e+00       8.290337465399e+00      3.916419146775e-175      3.246843638271e-174       1.220342625000e+04       2.433502946699e-09       1.791080644874e+03 
       4.477000000000e+03       8.897009461831e+01       1.082902615299e+00       8.292189123770e+00      3.643503076874e-175      3.021261658647e-174       1.220478900000e+04       2.433774693783e-09       1.791564700961e+03 
       4.477500000000e+03       8.896138451459e+01       1.082902615299e+00       8.294040988903e+00      3.389599286738e-175      2.811347542016e-174       1.220615175000e+04       2.434046440867e-09       1.792048822774e+03 
       4.478000000000e+03       8.895267614556e+01       1.082902615299e+00       8.295893060797e+00      3.153383727630e-175      2.616013418408e-174       1.220751450000e+04       2.434318187951e-09       1.792533010314e+03 
       4.478500000000e+03       8.894396951070e+01       1.082902615299e+00       8.297745339454e+00      2.933624531078e-175      2.434246928046e-174       1.220887725000e+04       2.434589935036e-09       1.793017263580e+03 
       4.479000000000e+03       8.893526460949e+01       1.082902615299e+00       8.299597824874e+00      2.729175593297e-175      2.265105981783e-174       1.221024000000e+04       2.434861682120e-09       1.793501582575e+03 
       4.479500000000e+03       8.892656144141e+01       1.082902615299e+00       8.301450517055e+00      2.538970605990e-175      2.107713884988e-174       1.221160275000e+04       2.435133429205e-09       1.793985967297e+03 
       4.480000000000e+03       8.891786000593e+01       1.082902615299e+00       8.303303415998e+00      2.362017502463e-175      1.961254799685e-174       1.221296550000e+04       2.435405176289e-09       1.794470417749e+03 
       4.480500000000e+03       8.890916030254e+01       1.082902615299e+00       8.305156521704e+00      2.197393290185e-175      1.824969521473e-174       1.221432825000e+04       2.435676923374e-09       1.794954933930e+03 
       4.481000000000e+03       8.890046233072e+01       1.082902615299e+00       8.307009834172e+00      2.044239242902e-175      1.698151549419e-174       1.221569100000e+04       2.435948670459e-09       1.795439515841e+03 
       4.481500000000e+03       8.889176608995e+01       1.082902615299e+00       8.308863353401e+00      1.901756427293e-175      1.580143428583e-174       1.221705375000e+04       2.436220417543e-09       1.795924163482e+03 
       4.482000000000e+03       8.888307157971e+01       1.082902615299e+00       8.310717079393e+00      1.769201540906e-175      1.470333346290e-174       1.221841650000e+04       2.436492164628e-09       1.796408876855e+03 
       4.482500000000e+03       8.887437879947e+01       1.082902615299e+00       8.312571012147e+00      1.645883039718e-175      1.368151964534e-174       1.221977925000e+04       2.436763911713e-09       1.796893655960e+03 
       4.483000000000e+03       8.886568774872e+01       1.082902615299e+00       8.314425151664e+00      1.531157535158e-175      1.273069472148e-174       1.222114200000e+04       2.437035658798e-09       1.797378500797e+03 
       4.483500000000e+03       8.885699842693e+01       1.082902615299e+00       8.316279497942e+00      1.424426441876e-175      1.184592841490e-174       1.222250475000e+04       2.437307405883e-09       1.797863411367e+03 
       4.484000000000e+03       8.884831083359e+01       1.082902615299e+00       8.318134050983e+00      1.325132858780e-175      1.102263275469e-174       1.222386750000e+04       2.437579152969e-09       1.798348387671e+03 
       4.484500000000e+03       8.883962496818e+01       1.082902615299e+00       8.319988810785e+00      1.232758667141e-175      1.025653831701e-174       1.222523025000e+04       2.437850900054e-09       1.798833429709e+03 
       4.485000000000e+03       8.883094083018e+01       1.082902615299e+00       8.321843777350e+00      1.146821830650e-175      9.543672115123e-175       1.222659300000e+04       2.438122647139e-09       1.799318537483e+03 
       4.485500000000e+03       8.882225841906e+01       1.082902615299e+00       8.323698950677e+00      1.066873883380e-175      8.880337023596e-175       1.222795575000e+04       2.438394394225e-09       1.799803710992e+03 
       4.486000000000e+03       8.881357773430e+01       1.082902615299e+00       8.325554330766e+00      9.924975925798e-176      8.263092630178e-175       1.222931850000e+04       2.438666141310e-09       1.800288950238e+03 
       4.486500000000e+03       8.880489877540e+01       1.082902615299e+00       8.327409917618e+00      9.233047841351e-176      7.688737416390e-175       1.223068125000e+04       2.438937888396e-09       1.800774255221e+03 
       4.487000000000e+03       8.879622154181e+01       1.082902615299e+00       8.329265711231e+00      8.589343193810e-176      7.154292174620e-175       1.223204400000e+04       2.439209635481e-09       1.801259625942e+03 
       4.487500000000e+03       8.878754603304e+01       1.082902615299e+00       8.331121711607e+00      7.990502127318e-176      6.656984575954e-175       1.223340675000e+04       2.439481382567e-09       1.801745062402e+03 
       4.488000000000e+03       8.877887224854e+01       1.082902615299e+00       8.332977918744e+00      7.433398803317e-176      6.194234808926e-175       1.223476950000e+04       2.439753129653e-09       1.802230564602e+03 
       4.488500000000e+03       8.877020018782e+01       1.082902615299e+00       8.334834332644e+00      6.915125106112e-176      5.763642214895e-175       1.223613225000e+04       2.440024876739e-09       1.802716132542e+03 
       4.489000000000e+03       8.876152985033e+01       1.082902615299e+00       8.336690953306e+00      6.432975482627e-176      5.362972850885e-175       1.223749500000e+04       2.440296623825e-09       1.803201766222e+03 
       4.489500000000e+03       8.875286123557e+01       1.082902615299e+00       8.338547780730e+00      5.984432837462e-176      4.990147915575e-175       1.223885775000e+04       2.440568370911e-09       1.803687465645e+03 
       4.490000000000e+03       8.874419434302e+01       1.082902615299e+00       8.340404814916e+00      5.567155409805e-176      4.643232978533e-175       1.224022050000e+04       2.440840117997e-09       1.804173230811e+03 
       4.490500000000e+03       8.873552917215e+01       1.082902615299e+00       8.342262055865e+00      5.178964563877e-176      4.320427956990e-175       1.224158325000e+04       2.441111865083e-09       1.804659061720e+03 
       4.491000000000e+03       8.872686572244e+01       1.082902615299e+00       8.344119503575e+00      4.817833429318e-176      4.020057788255e-175       1.224294600000e+04       2.441383612170e-09       1.805144958373e+03 
       4.491500000000e+03       8.871820399338e+01       1.082902615299e+00       8.345977158048e+00      4.481876332396e-176      3.740563749537e-175       1.224430875000e+04       2.441655359256e-09       1.805630920771e+03 
       4.492000000000e+03       8.870954398444e+01       1.082902615299e+00       8.347835019283e+00      4.169338962975e-176      3.480495380238e-175       1.224567150000e+04       2.441927106342e-09       1.806116948916e+03 
       4.492500000000e+03       8.870088569510e+01       1.082902615299e+00       8.349693087280e+00      3.878589226055e-176      3.238502964919e-175       1.224703425000e+04       2.442198853429e-09       1.806603042807e+03 
       4.493000000000e+03       8.869222912485e+01       1.082902615299e+00       8.351551362039e+00      3.608108730227e-176      3.013330538031e-175       1.224839700000e+04       2.442470600516e-09       1.807089202446e+03 
       4.493500000000e+03       8.868357427316e+01       1.082902615299e+00       8.353409843560e+00      3.356484868724e-176      2.803809374216e-175       1.224975975000e+04       2.442742347602e-09       1.807575427834e+03 
       4.494000000000e+03       8.867492113951e+01       1.082902615299e+00       8.355268531844e+00      3.122403451816e-176      2.608851930468e-175       1.225112250000e+04       2.443014094689e-09       1.808061718971e+03 
       4.494500000000e+03       8.866626972338e+01       1.082902615299e+00       8.357127426889e+00      2.904641852183e-176      2.427446208817e-175       1.225248525000e+04       2.443285841776e-09       1.808548075859e+03 
